stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
8300B1262401,126241,Scarlet Street,,53.719653,-6.341681,,,,
8300B1262501,126251,Dominick Street,,53.714472,-6.355363,,,,
8300B1262601,126261,Saint Finian's Park,,53.708634,-6.368149,,,,
8300B1262701,126271,Marley's Lane,,53.71067,-6.37542,,,,
8300B1262801,126281,Hillview,,53.714614,-6.371039,,,,
8300B1262901,126291,Rathmullan Road,,53.714931,-6.361996,,,,
8300B1263001,126301,Mary Street,,53.7129504409169,-6.34604453984386,,,,
8300B126311,126311,Riverbank,,53.715582,-6.38544,,,,
8300B126321,126321,St Oliver's College,,53.714504,-6.3788,,,,
8300B126331,126331,Lidl Drogheda,,53.705723,-6.369534,,,,
8300B131211,131211,Louth County Hospl,,53.98858,-6.399022,,,,
8300B1312401,131241,Haggardstown,,53.962722,-6.386723,,,,
8300B1314101,131411,Castlebellingham,,53.897522,-6.389526,,,,
8300B131451,131451,Saint Mary's Villas,,53.888254,-6.388665,,,,
8300B1316301,131631,Dunleer,,53.825121,-6.394569,,,,
8300B1319801,131981,Monasterboice,,53.768399,-6.398675,,,,
8300B132051,132051,Silloge,,53.765676,-6.395365,,,,
8300B133581,133581,Haggardstown,,53.963015,-6.387108,,,,
8300B1359401,135941,M1 Retail Park,,53.727093,-6.387303,,,,
8300B1359501,135951,Drogheda Bus,,53.71172,-6.35339,,,,
8300B136021,136021,Aston Village,,53.7328842374733,-6.32981665048642,,,,
8300B136131,136131,Cedarfield,,53.705278,-6.374474,,,,
8300B136141,136141,Cedarfield,,53.705072,-6.375209,,,,
8300B136651,136651,The Chesters,,53.727102,-6.332183,,,,
8300B136661,136661,Newfield Est,,53.722179,-6.338121,,,,
8300B136681,136681,Brookville,,53.72498,-6.34498,,,,
8300B136701,136701,Cross Lane,,53.724314,-6.359389,,,,
8300B136821,136821,O'Raghallaigh's GAA,,53.7218,-6.35967,,,,
8300B136831,136831,George's Street,,53.7165,-6.35706,,,,
8300B136851,136851,Drogheda Bus,,53.71257,-6.35209,,,,
8300B136881,136881,Bryanstown Mnr,,53.709332,-6.332053,,,,
8300B137011,137011,Blackbull,,53.707824,-6.327038,,,,
8300B137021,137021,Five Oaks,,53.7054853075497,-6.3230253816258,,,,
8300B137041,137041,Termon Aby,,53.72894,-6.33019,,,,
8300B137051,137051,Crushrod Ave,,53.72152,-6.345568,,,,
8300B137071,137071,Windml Rd,,53.719985,-6.356966,,,,
8300B137161,137161,Newfoundwell Rd,,53.720893,-6.340687,,,,
8300B137171,137171,Beaulieu Vllge,,53.730187,-6.328453,,,,
8300B137181,137181,Drogheda Stn,,53.712163,-6.337834,,,,
8300B137201,137201,James Street,,53.713138,-6.346613,,,,
8300B137221,137221,James Street,,53.713221,-6.348049,,,,
8300B137231,137231,O'Raghallaigh's GAA,,53.722587,-6.361259,,,,
8300B137251,137251,Blackbull,,53.707774,-6.327312,,,,
8300B137311,137311,Bryanstown Vllge,,53.708535,-6.330963,,,,
8300B137321,137321,Windml Rd,,53.72035,-6.35739,,,,
8300B137341,137341,Bryanstown Vllge,,53.708727,-6.331213,,,,
8300B137351,137351,Stameen,,53.704579,-6.318638,,,,
8300B137361,137361,Beaulieu Vllge,,53.730124,-6.328426,,,,
8300B137371,137371,Newfoundwell Rd,,53.720865,-6.340597,,,,
8300B138921,138921,Grangebellew,,53.816045,-6.335639,,,,
8300B138931,138931,Stapleton Place,,53.99869,-6.405712,,,,
8300B138941,138941,Louth County Hospl,,53.989176,-6.399213,,,,
8300B138951,138951,Dundalk IT,,53.983388,-6.395165,,,,
8300B138961,138961,Castlebellingham,,53.897582,-6.389295,,,,
8300B138971,138971,Dunleer,,53.8319086887216,-6.39506773431852,,,,
8300B139001,139001,Grangebellew,,53.816106,-6.335484,,,,
8300B139141,139141,George's Street,,53.716592,-6.35728,,,,
8300B139151,139151,Melifont Pk,,53.723916,-6.363132,,,,
8300B139161,139161,Killineer,,53.749795,-6.38196,,,,
8300B139171,139171,Silloge,,53.765144,-6.395219,,,,
8300B139181,139181,Monasterboice,,53.768375,-6.398952,,,,
8300B139191,139191,Mullins Cross,,53.8577554009054,-6.40175580809582,,,,
8300B139201,139201,Saint Mary's Villas,,53.887829,-6.388484,,,,
8300B139211,139211,Greengates,,53.957355,-6.385895,,,,
8300B139241,139241,Greengates,,53.955981,-6.385338,,,,
8300B139251,139251,St Oliver's Park,,53.889194,-6.388446,,,,
8300B139261,139261,Mullins Cross,,53.8579128378451,-6.40143055787755,,,,
8300B139291,139291,Tullyeskar,,53.757066641126,-6.38601779986681,,,,
8300B139301,139301,St Oliver's Park,,53.889413,-6.388636,,,,
8300B139311,139311,Drogheda Inst,,53.72842,-6.357941,,,,
8300B139321,139321,Shrewsbury Manor,,53.72033,-6.32835,,,,
8300B139331,139331,Riverside Crescent,,54.0138662198891,-6.40143861400681,,,,
8300B139341,139341,Doylesfort Rd,,54.019363,-6.396451,,,,
8300B139351,139351,Dowdallshill,,54.025212,-6.394619,,,,
8300B139361,139361,St Patrick's Cmtry,,54.021964,-6.395405,,,,
8300B139371,139371,Strandfield,,54.0348246669312,-6.3806806992153,,,,
8300B139381,139381,Ballymascanlan,,54.032501,-6.359124,,,,
8300B139391,139391,Jenkinstown,,54.008232,-6.292977,,,,
8300B139401,139401,Annaloughan,,54.0022397056003,-6.27677735696892,,,,
8300B139411,139411,Lordship,,53.9998714828073,-6.26396999226911,,,,
8300B139421,139421,Mountbagnal,,53.997161,-6.235864,,,,
8300B139431,139431,Riverstown,,53.994332,-6.218886,,,,
8300B139441,139441,Monksland,,54.00484,-6.177641,,,,
8300B139451,139451,Willville,,53.997446,-6.158379,,,,
8300B139461,139461,Millgrange,,54.019751,-6.145443,,,,
8300B139471,139471,Knocknagoran,,54.083895,-6.252974,,,,
8300B139521,139521,Cornamucklagh,,54.109049,-6.286681,,,,
8300B139531,139531,Omeath,,54.087512,-6.258203,,,,
8300B139541,139541,Knocknagoran,,54.08403,-6.252984,,,,
8300B139551,139551,Ballyonan,,54.074127,-6.241343,,,,
8300B139561,139561,Carlingford,,54.0408760801976,-6.18519604327526,,,,
8300B139581,139581,Millgrange,,54.019629,-6.144533,,,,
8300B139591,139591,Muchgrange,,54.011855,-6.138134,,,,
8300B139601,139601,Willville,,53.99743,-6.157906,,,,
8300B139611,139611,Monksland,,54.004668,-6.177588,,,,
8300B139621,139621,Galtrimsland,,54.00058,-6.178239,,,,
8300B139631,139631,Bush School,,53.998893,-6.189128,,,,
8300B139641,139641,Riverstown,,53.994181,-6.21845,,,,
8300B139651,139651,Mountbagnal,,53.997072,-6.235913,,,,
8300B139661,139661,Gyles Quay,,53.997154,-6.240288,,,,
8300B139671,139671,Lordship,,53.9997812242119,-6.26394324003903,,,,
8300B139681,139681,Bellurgan,,54.0152172168815,-6.31994539499555,,,,
8300B139691,139691,Ballymascanlan,,54.032535,-6.359641,,,,
8300B139701,139701,Strandfield,,54.034645,-6.380703,,,,
8300B139711,139711,Doolargy,,54.043062,-6.331741,,,,
8300B139721,139721,Dowdallshill,,54.023837,-6.395012,,,,
8300B139731,139731,St Patrick's Cmtry,,54.021665,-6.395233,,,,
8300B139741,139741,Doylesfort Rd,,54.018948,-6.396376,,,,
8300B139751,139751,Riverside Crescent,,54.0136057297394,-6.4014486015381,,,,
8300B139801,139801,Flurrybridge,,54.099505,-6.360868,,,,
8300B139811,139811,Ravensdale,,54.055504,-6.337902,,,,
8300B139821,139821,Broughattin,,54.049851,-6.344374,,,,
8300B139831,139831,Broughattin,,54.049875,-6.344159,,,,
8300B139851,139851,Ballymascanlan Rnbt,,54.036218,-6.382466,,,,
8300B139861,139861,Dunleer,,53.8294671095704,-6.39394572228335,,,,
8300B139871,139871,Doolargy,,54.042959,-6.33147,,,,
8300B139911,139911,Dundalk Stn,,54.000108,-6.412339,,,,
8300B139921,139921,Dundalk Stn,,54.000024,-6.412113,,,,
8300B141321,141321,Commons Grove,,53.931913,-6.406061,,,,
8300B152311,152311,Ardee,,53.8600174836922,-6.54123285661006,,,,
8300B1523401,152341,Collon,,53.7782752401846,-6.48648691590572,,,,
8300B1524301,152431,Ardee N33,,53.864704,-6.541571,,,,
8300B1524401,152441,Ardee,,53.8599207001818,-6.5414034543292,,,,
8300B152461,152461,Ardee N33,,53.864728,-6.541312,,,,
8300B189531,189531,Tinure,,53.791129,-6.417622,,,,
8300B189541,189541,Tinure,,53.790907,-6.418248,,,,
8300B189551,189551,Mullary,,53.79932194,-6.394578889,,,,
8300B189561,189561,Mullary,,53.79925194,-6.394598889,,,,
8300B554691,554691,Mooretown,,53.944513,-6.383328,,,,
8300IR0074,999102,Drogheda (MacBride),,53.711842,-6.335709,,,,
8300IR0075,0,Dundalk (Clarke),,54.001087,-6.412385,,,,
8300LL12843,12843,Toberona Road,,54.02134,-6.43116,,,,
8310B0102041,102041,Martry,,53.692599,-6.781849,,,,
8310B0102051,102051,Martry,,53.692849,-6.783859,,,,
8310B0109481,109481,Bettystown,,53.69889,-6.24449,,,,
8310B0132761,132761,Keenoge,,53.657665,-6.26301,,,,
8310B0137731,137731,Dunville,,53.64489,-6.64699,,,,
8310B0137741,137741,Dunville,,53.645,-6.6473,,,,
8310B0189651,189651,Blackcastle Est,,53.6642,-6.67239,,,,
8310B0189671,189671,Carne Wood,,53.63435,-6.6545,,,,
8310B0189681,189681,Johnstown,,53.6355,-6.64888,,,,
8310B0189691,189691,Johnstown,,53.63546,-6.64847,,,,
8310B0189701,189701,Carne Wood,,53.63444,-6.65327,,,,
8310B0189711,189711,Belcourt,,53.662992,-6.674251,,,,
8310B0189721,189721,Academy Street,,53.65,-6.68098,,,,
8310B1001001,100101,Kiltale,,53.525463,-6.669645,,,,
8310B1003201,100321,Gormanston Camp,,53.640879,-6.235902,,,,
8310B1003301,100331,Sarsfieldstown,,53.65439,-6.258713,,,,
8310B1003401,100341,Whitecross,,53.667892,-6.278814,,,,
8310B1003601,100361,Painestown,,53.698329,-6.309422,,,,
8310B100371,100371,Deepforde,,53.703413,-6.315625,,,,
8310B100611,100611,Southgate SC,,53.701265,-6.309834,,,,
8310B100631,100631,Deepforde,,53.702969,-6.314068,,,,
8310B1006401,100641,Painestown,,53.697463,-6.308593,,,,
8310B100651,100651,Julianstown,,53.672533,-6.2853,,,,
8310B1006601,100661,Whitecross,,53.667077,-6.277107,,,,
8310B1006701,100671,Keenoge,,53.657086,-6.261854,,,,
8310B1006801,100681,Sarsfieldstown,,53.653783,-6.257815,,,,
8310B1006901,100691,Gormanston Camp,,53.640885,-6.235085,,,,
8310B1007001,100701,Gormanston East,,53.635855,-6.221276,,,,
8310B1009601,100961,Alderbrook,,53.504902,-6.391921,,,,
8310B100971,100971,Ballybin Road,,53.52118,-6.41133,,,,
8310B1009801,100981,Tudor Grove,,53.51375,-6.40194,,,,
8310B1009901,100991,Johnswood Court,,53.51631,-6.40627,,,,
8310B1010001,101001,Rath,,53.52504,-6.41515,,,,
8310B1010101,101011,Bullstown,,53.483069,-6.372541,,,,
8310B101031,101031,Cushinstown,,53.573234,-6.446935,,,,
8310B1010401,101041,Johnswood Court,,53.51668,-6.40641,,,,
8310B1010501,101051,Tudor Grove,,53.513489,-6.400945,,,,
8310B101061,101061,Ninemile Stone,,53.49726,-6.385126,,,,
8310B1010801,101081,Newtown Commons,,53.468552,-6.359314,,,,
8310B1011701,101171,Piercetown,,53.450396,-6.47667,,,,
8310B1011801,101181,Ballybin,,53.515878,-6.418392,,,,
8310B1011901,101191,Jamestown,,53.504497,-6.451786,,,,
8310B1012001,101201,Steeplechase Hill,,53.508746,-6.469814,,,,
8310B1012101,101211,Steeplechase Hill,,53.50907,-6.471898,,,,
8310B1012201,101221,Bourne Avenue,,53.508668,-6.39594,,,,
8310B1012301,101231,Jamestown,,53.504495,-6.450987,,,,
8310B1012401,101241,Ballybin,,53.515935,-6.418616,,,,
8310B1012901,101291,Piercetown,,53.45533,-6.482291,,,,
8310B1013001,101301,Rathbeggan,,53.46794,-6.492927,,,,
8310B1013101,101311,Growtown,,53.478212,-6.505083,,,,
8310B1013201,101321,Raynestown,,53.483453,-6.515235,,,,
8310B1013301,101331,Ballymurphy,,53.495409,-6.527779,,,,
8310B1013401,101341,Seachnall Aby,,53.505776,-6.539888,,,,
8310B1013501,101351,Lismullin,,53.588609,-6.595792,,,,
8310B1013601,101361,Garlow Cross,,53.603167,-6.619577,,,,
8310B101371,101371,Johnstown Centre,,53.642898,-6.659796,,,,
8310B1013801,101381,Blackwater RP,,53.655345,-6.703819,,,,
8310B1013901,101391,Liscartan,,53.672672,-6.74002,,,,
8310B1014101,101411,Fairyhouse,,53.485032,-6.473666,,,,
8310B1014201,101421,Kells Business Pk,,53.736489,-6.901754,,,,
8310B1014301,101431,Carnaross,,53.750581,-6.955062,,,,
8310B1014401,101441,Riverside,,53.75387,-6.963366,,,,
8310B101481,101481,Ballybin Road,,53.5215,-6.41138,,,,
8310B1016601,101661,Bullstown,,53.482617,-6.372362,,,,
8310B1017001,101701,Riverside,,53.75405,-6.963362,,,,
8310B1017101,101711,Carnaross,,53.750993,-6.955856,,,,
8310B1017201,101721,Kells Business Pk,,53.735897,-6.899814,,,,
8310B1017301,101731,Eureka School,,53.730614,-6.884403,,,,
8310B1017401,101741,Kilmainham,,53.714995,-6.827974,,,,
8310B1017501,101751,Hurdlestown,,53.707775,-6.799516,,,,
8310B1017601,101761,Tankardstown,,53.686455,-6.768223,,,,
8310B1017701,101771,Liscartan,,53.672318,-6.73888,,,,
8310B1017801,101781,Blackwater RP,,53.654802,-6.701007,,,,
8310B1017901,101791,Dalgan Park,,53.608918,-6.627338,,,,
8310B1018001,101801,Ardboyne Hotel,,53.6419688535519,-6.67076011874211,,,,
8310B1018101,101811,Kilcarn,,53.631873,-6.663245,,,,
8310B1018201,101821,Garlow Cross,,53.6030164569767,-6.619022555629,,,,
8310B1018301,101831,Tara,,53.592742,-6.60333,,,,
8310B1018401,101841,Lismullin,,53.58953,-6.59691,,,,
8310B1018501,101851,Bourne Avenue,,53.508673,-6.395668,,,,
8310B1018601,101861,Ross Cross,,53.567119,-6.579671,,,,
8310B1018701,101871,Seachnall Aby,,53.50582,-6.539781,,,,
8310B1018801,101881,Ballymurphy,,53.495962,-6.528212,,,,
8310B1018901,101891,Raynestown,,53.4833,-6.514502,,,,
8310B1019001,101901,Growtown,,53.478373,-6.505032,,,,
8310B1019101,101911,Rathbeggan,,53.467272,-6.491972,,,,
8310B1019201,101921,Bracetown,,53.429973,-6.46029,,,,
8310B101981,101981,The Old Mill,,53.501944,-6.467104,,,,
8310B101991,101991,Killester,,53.469845,-6.471003,,,,
8310B102001,102001,Killester,,53.470328,-6.47085,,,,
8310B1029301,102931,Rathregan Court,,53.4710860401874,-6.53930139605848,,,,
8310B1029401,102941,Batterjohn,,53.521675,-6.651546,,,,
8310B1029701,102971,Friars Park,,53.553074,-6.774968,,,,
8310B1029801,102981,Tower View,,53.5621807755915,-6.78844129067673,,,,
8310B1029901,102991,Whitehall,,53.562418,-6.795046,,,,
8310B1030201,103021,Athboy,,53.6217399057861,-6.92100069740218,,,,
8310B1030301,103031,Whitehall,,53.562994,-6.796872,,,,
8310B1030401,103041,Tower View,,53.5622867561186,-6.78825711750722,,,,
8310B1030501,103051,Lackanash,,53.556577,-6.781779,,,,
8310B1030601,103061,Trim,,53.553145,-6.785379,,,,
8310B1030701,103071,Victorine Aby,,53.55405,-6.764963,,,,
8310B1030801,103081,Scurlockstown,,53.548981,-6.744271,,,,
8310B1030901,103091,Kiltale,,53.525609,-6.669821,,,,
8310B1031001,103101,Batterjohn,,53.521345,-6.64943,,,,
8310B1031101,103111,Rathregan Court,,53.4713676675803,-6.53954780414739,,,,
8310B1031201,103121,Batterstown,,53.469292,-6.536652,,,,
8310B1031301,103131,Kildalkey,,53.570838,-6.905281,,,,
8310B103141,103141,Kildalkey,,53.571028,-6.906394,,,,
8310B1031501,103151,Trim Centre,,53.554855,-6.79102,,,,
8310B103241,103241,Clonard,,53.451051,-7.020453,,,,
8310B103351,103351,Clonard,,53.451184,-7.020315,,,,
8310B103381,103381,Enfield,,53.414068,-6.827825,,,,
8310B103411,103411,Lackanash,,53.557026,-6.782065,,,,
8310B103511,103511,Enfield Stn,,53.41533,-6.83528,,,,
8310B103521,103521,Enfield Stn,,53.41484,-6.8339,,,,
8310B1036901,103691,Ballivor,,53.532955,-6.963475,,,,
8310B1037001,103701,Rathmolyon,,53.4880649721158,-6.80470443128118,,,,
8310B1037101,103711,Summerhill,,53.482202,-6.734537,,,,
8310B1045201,104521,Tara,,53.592506,-6.603186,,,,
8310B104631,104631,The Willows,,53.5025982426264,-6.5357760828773,,,,
8310B1046501,104651,Dunshaughlin,,53.512453,-6.53947,,,,
8310B1050201,105021,Ratoath East,,53.507365,-6.46026,,,,
8310B1055701,105571,Elm Grove,,53.4803713895682,-6.73058356657467,,,,
8310B1055801,105581,Navan R147,,53.655567,-6.68711,,,,
8310B105591,105591,Grange Hall,,53.5177739161998,-6.54573340386563,,,,
8310B1056001,105601,Dunshaughlin,,53.5128988127984,-6.53878341588109,,,,
8310B106521,106521,Hickey's Lane,,53.49981,-6.387576,,,,
8310B106531,106531,Hickey's Lane,,53.499779,-6.387276,,,,
8310B1072401,107241,Drakestown,,53.767815,-6.725326,,,,
8310B1087001,108701,Bettystown,,53.698388,-6.24422,,,,
8310B1087101,108711,Laytown Station,,53.678295,-6.240136,,,,
8310B1089801,108981,Flemington,,53.640557,-6.498138,,,,
8310B109131,109131,Slane,,53.708893,-6.545164,,,,
8310B1093301,109331,Laytown Station,,53.678566,-6.240261,,,,
8310B1093401,109341,Bettystown,,53.69839,-6.24493,,,,
8310B109881,109881,Metges Place,,53.647471,-6.654826,,,,
8310B109891,109891,Metges Place,,53.647176,-6.654956,,,,
8310B111021,111021,Navan Centre,,53.65392,-6.6864,,,,
8310B111031,111031,Our Lady's Hospital,,53.651248,-6.697349,,,,
8310B111081,111081,Our Lady's Hospital,,53.651293,-6.695684,,,,
8310B111351,111351,Laytown Village,,53.681867,-6.237989,,,,
8310B111361,111361,Inse Bay,,53.685085,-6.241079,,,,
8310B111371,111371,Sacred Hrt Ch,,53.68866,-6.242142,,,,
8310B111381,111381,Brookside,,53.695668,-6.243198,,,,
8310B111401,111401,Triton Road,,53.697542,-6.248405,,,,
8310B111411,111411,Eastham Road,,53.70159,-6.256037,,,,
8310B111441,111441,Donacarney,,53.711045,-6.276583,,,,
8310B111451,111451,Coney Hall,,53.718449,-6.256522,,,,
8310B111471,111471,Tower Cross,,53.722559,-6.259852,,,,
8310B111521,111521,Coney Hall,,53.718283,-6.256847,,,,
8310B111531,111531,Donacarney,,53.710863,-6.27703,,,,
8310B111541,111541,Eastham Road,,53.701649,-6.255777,,,,
8310B111551,111551,Triton Road,,53.697547,-6.248783,,,,
8310B111561,111561,Brookside,,53.695378,-6.243043,,,,
8310B111571,111571,Sacred Hrt Ch,,53.688449,-6.241833,,,,
8310B111581,111581,Inse Bay,,53.685162,-6.240804,,,,
8310B111591,111591,Laytown Village,,53.68171,-6.237708,,,,
8310B111691,111691,Flemington,,53.640665,-6.498179,,,,
8310B111791,111791,Golf Lnks Rd,,53.714309,-6.250908,,,,
8310B111801,111801,Golf Lnks Rd,,53.713606,-6.250605,,,,
8310B1235401,123541,Harlockstown,,53.496831,-6.404061,,,,
8310B123551,123551,Harlockstown,,53.496674,-6.402371,,,,
8310B126111,126111,Drogheda RP,,53.702525,-6.380215,,,,
8310B126171,126171,Tesco Drogheda,,53.701463,-6.372834,,,,
8310B131071,131071,Oldcastle,,53.7692560897261,-7.16227917571444,,,,
8310B131161,131161,Crossakiel,,53.714757,-7.02037,,,,
8310B131181,131181,Crossakiel,,53.714657,-7.02057,,,,
8310B1317301,131731,Nobber,,53.8212828254346,-6.74710840232783,,,,
8310B132031,132031,Ballivor,,53.532902,-6.963552,,,,
8310B1320901,132091,Kilmainham,,53.716525,-6.83187,,,,
8310B1321201,132121,Wilkinstown,,53.7348116802398,-6.71160661620711,,,,
8310B1321501,132151,Hurdlestown,,53.708102,-6.800703,,,,
8310B1321901,132191,Kilberry,,53.70687,-6.68625,,,,
8310B1323401,132341,Tankardstown,,53.686138,-6.768005,,,,
8310B1324101,132411,Scallanstown,,53.682062,-6.759707,,,,
8310B132541,132541,Rathmolyon,,53.4879865198314,-6.80494774026777,,,,
8310B1325501,132551,Scurlockstown,,53.548476,-6.743214,,,,
8310B1326201,132621,Julianstown,,53.674205,-6.286549,,,,
8310B1326301,132631,Kentstown,,53.6280353747027,-6.53204130121421,,,,
8310B1328301,132831,Duleek,,53.655482,-6.416005,,,,
8310B1328302,132931,Duleek,,53.65513,-6.416752,,,,
8310B1328401,132841,Gormanston East,,53.638208,-6.226667,,,,
8310B1329001,132901,Dalgan Park,,53.609205,-6.628054,,,,
8310B1329201,132921,Balrath X,,53.622937,-6.487848,,,,
8310B133151,133151,Grange Hall,,53.5167710254634,-6.54456138186466,,,,
8310B1331701,133171,Ross Cross,,53.566328,-6.579697,,,,
8310B1332301,133231,Enfield,,53.413984,-6.828444,,,,
8310B1332801,133281,Cushinstown,,53.572128,-6.448969,,,,
8310B133301,133301,Pelletstown,,53.4890649558236,-6.57534835623526,,,,
8310B1333101,133311,Pelletstown,,53.488985357466,-6.57545651197764,,,,
8310B133331,133331,Batterstown,,53.469112,-6.536598,,,,
8310B133371,133371,The Willows,,53.5023,-6.5356,,,,
8310B1333801,133381,Dunshaughlin,,53.513391,-6.540124,,,,
8310B133601,133601,Woodlands,,53.505746,-6.46799,,,,
8310B133611,133611,Steeplechase Green,,53.511666,-6.471805,,,,
8310B133621,133621,Steeplechase Green,,53.511765,-6.471831,,,,
8310B133631,133631,Ashbourne,,53.51125,-6.39738,,,,
8310B1339001,133901,Piercetown,,53.45581,-6.476235,,,,
8310B133941,133941,Ninemile Stone,,53.497318,-6.385395,,,,
8310B1340701,134071,Newtown Commons,,53.468283,-6.359309,,,,
8310B1340901,134091,Bracetown,,53.430077,-6.460693,,,,
8310B134111,134111,MSD Dunboyne,,53.44906,-6.47565,,,,
8310B134121,134121,MSD Dunboyne,,53.44825,-6.47445,,,,
8310B134261,134261,Ratoath East,,53.507577,-6.460674,,,,
8310B134271,134271,Woodlands,,53.506708,-6.469061,,,,
8310B134401,134401,Warrenstown,,53.5118633258938,-6.61874651853271,,,,
8310B134411,134411,Warrenstown,,53.5118881879997,-6.61856477702799,,,,
8310B134621,134621,Kentstown,,53.6278027292322,-6.53212497284751,,,,
8310B134631,134631,Skryne Road,,53.5112447766774,-6.46489907727544,,,,
8310B134651,134651,Skryne Road,,53.5112977095717,-6.46482177480828,,,,
8310B134661,134661,The Old Mill,,53.500863,-6.467611,,,,
8310B1347001,134701,Fairyhouse,,53.484549,-6.473718,,,,
8310B135231,135231,Kells,,53.726709,-6.874307,,,,
8310B1352401,135241,Kells West,,53.729386,-6.881049,,,,
8310B1353901,135391,Kells,,53.726771,-6.873291,,,,
8310B1355001,135501,Dunsany,,53.541776346253,-6.6213336578815,,,,
8310B1355101,135511,Swainstown,,53.555352,-6.646958,,,,
8310B1356601,135661,Navan Centre,,53.654055,-6.686113,,,,
8310B1356801,135681,Johnstown Centre,,53.643461,-6.65946,,,,
8310B1357101,135711,Kilcarn,,53.635071,-6.665518,,,,
8310B1357301,135731,Rath,,53.524516,-6.414405,,,,
8310B1358101,135811,Trim,,53.55312,-6.785636,,,,
8310B1358901,135891,Athboy,,53.6218987726493,-6.92067920025508,,,,
8310B1359201,135921,Friars Park,,53.552942,-6.775183,,,,
8310B136161,136161,Trim Rtl Pk,,53.561619,-6.767807,,,,
8310B136541,136541,Scallanstown,,53.681619,-6.758554,,,,
8310B136571,136571,Boyne View,,53.6395911563388,-6.6582221518358,,,,
8310B136581,136581,Boyne View,,53.6393262132778,-6.65783736070372,,,,
8310B1365901,136591,Bóthar Sion,,53.644095,-6.663161,,,,
8310B136611,136611,Bóthar Sion,,53.644145,-6.663568,,,,
8310B136621,136621,Limekilnhill,,53.643986,-6.672769,,,,
8310B136631,136631,Limekilnhill,,53.64334,-6.672048,,,,
8310B1367201,136721,Walterstown,,53.536634,-6.708897,,,,
8310B1367501,136751,Cooljohn,,53.568607,-6.686348,,,,
8310B1367601,136761,Bective,,53.580091,-6.697681,,,,
8310B1367701,136771,Bective North,,53.586017,-6.710458,,,,
8310B1369601,136961,Ardboyne Hotel,,53.641218,-6.670315,,,,
8310B1369801,136981,Ratoath Village,,53.507208,-6.464789,,,,
8310B1370901,137091,Ashbourne Comm Coll,,53.503652,-6.390596,,,,
8310B1372401,137241,Emerald Park,,53.54567,-6.45831,,,,
8310B137261,137261,Bective Abbey,,53.5826850061711,-6.70480515711669,,,,
8310B137271,137271,Bective Abbey,,53.582667528,-6.70485099982628,,,,
8310B137281,137281,Kilmessan,,53.559275,-6.660116,,,,
8310B137291,137291,Kilmessan,,53.55926,-6.660328,,,,
8310B137301,137301,Victorine Abbey,,53.553971,-6.765015,,,,
8310B137471,137471,Dunsany,,53.541783,-6.621168,,,,
8310B137481,137481,Swainstown,,53.555324,-6.646793,,,,
8310B137571,137571,Walterstown,,53.536595,-6.708702,,,,
8310B137601,137601,Cooljohn,,53.568449,-6.685825,,,,
8310B137611,137611,Bective North,,53.585893,-6.710552,,,,
8310B1378101,137811,Proudstown Rd,,53.660358,-6.679774,,,,
8310B1378201,137821,Drakestown,,53.767762,-6.725464,,,,
8310B1378501,137851,Kentstown,,53.627585,-6.534159,,,,
8310B1378801,137881,Nobber,,53.8213914271153,-6.7471811043255,,,,
8310B1378901,137891,Castletown,,53.7806701106036,-6.71475427152357,,,,
8310B1379001,137901,Wilkinstown,,53.7346204079895,-6.71136995091094,,,,
8310B1379101,137911,Kilberry,,53.705301,-6.684608,,,,
8310B1379201,137921,Proudstown Rd,,53.660545,-6.679617,,,,
8310B1379301,137931,Kentstown,,53.6275972217537,-6.533689377504,,,,
8310B1379401,137941,Balrath X,,53.622725,-6.487402,,,,
8310B138461,138461,Abbey Rd,,53.654438,-6.68412,,,,
8310B138991,138991,Mill Race,,53.657993,-6.410489,,,,
8310B139111,139111,Bective,,53.579991,-6.697563,,,,
8310B139121,139121,Blackcastle Demesne,,53.66194,-6.67369,,,,
8310B139131,139131,Mill Race,,53.657927,-6.41096,,,,
8310B141011,141011,Carlanstown,,53.758857,-6.841585,,,,
8310B141021,141021,Carlanstown,,53.758856,-6.841479,,,,
8310B141031,141031,Eureka School,,53.730921,-6.885607,,,,
8310B1503501,150351,Tower Cross,,53.722161,-6.257201,,,,
8310B1523701,152371,Slane,,53.708961,-6.544889,,,,
8310B1524201,152421,Ashbourne,,53.51129,-6.39774,,,,
8310B1553001,155301,Castletown,,53.7807751540047,-6.71449310632167,,,,
8310B189001,189001,Gainstown,,53.623351,-6.706312,,,,
8310B189011,189011,Reask Court,,53.640597,-6.703031,,,,
8310B189021,189021,Reask Court,,53.641013,-6.702383,,,,
8310B189031,189031,Claremont Stadium,,53.642007,-6.701204,,,,
8310B189041,189041,Claremont Stadium,,53.64222,-6.700955,,,,
8310B189051,189051,Watters Lane,,53.644976,-6.699857,,,,
8310B189061,189061,Watters Lane,,53.6451349908654,-6.69964028775314,,,,
8310B189071,189071,Elm View,,53.646794924461,-6.699392580349,,,,
8310B189081,189081,Elm View,,53.6470504229142,-6.69974773632769,,,,
8310B189091,189091,Clogherboy,,53.648371,-6.701371,,,,
8310B189101,189101,Clogherboy,,53.64856,-6.701411,,,,
8310B189111,189111,Beaufort House,,53.6512977185748,-6.70106926696993,,,,
8310B189121,189121,Beaufort House,,53.6512272800828,-6.70037557735802,,,,
